Sighting ID,EventDate,EventTime,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty,Highlight
28769,5/13/2003,2:15 AM,"approx. 09 sec,",Kitchener ,ON,Canada,43.4516395,-80.4925337,2,"we were at Bingemans Conservation Area and I looed up and thought I saw a shooting star. When my wife turned to look up, two more spit",3,Formation,,,,0
91840,8/14/2012,1:05 AM,30 seconds,Fredericton ,NB,Canada,45.9635895,-66.6431151,2,Laying on dock watching stars and three triangular object went out of a cloud . One went in one direction the othe two stayed together,3,Formation,,,,0
126811,4/10/2016,11:20 PM,5-6 seconds,Calgary ,AB,Canada,51.0447331,-114.0718831,2,Luminious bird like objects crossing the sky.,3,Formation,,,,0
159154,9/4/2020,3:18 AM,5 seconds,Beausejour ,MB,Canada,50.0618256,-96.5126859,2,3 white dots flying East ward in Eastern sky.,3,Formation,,,,0
161467,12/31/2020,9:00 PM,5-Mar,Edmonton,AB,Canada,53.5460983,-113.4937266,2,Three Orange Lights Triangle,3,Formation,,,,0
178158,9/7/2023,9:45 PM,10 minutes,Ashcroft,BC,Canada,50.7259246,-121.2804736,2,Identified lights to at appeared to be stars at first moving very rapidly and erratically; they changed course abruptly.,3,Light,,Unexplained,Possible,0
137220,5/15/1998,12:00 PM,,Montreal ,QC,Canada,45.5018869,-73.5673919,2,If you type into YouTube strange lights in the sky that's exactly what I saw in 1998 I was 14 at the time of the sighting now on 34 jus,3,Light,,,,0
8371,8/10/1998,10:00 PM,20 min +,Halifax Regonal Municipality ,NS,Canada,44.8857087,-63.1005273,2,3 craft 2 moveing in figure 8 motion other just doing it's own thing,3,Light,,,,0
14363,9/26/2000,12:00 AM,15 seconds,Woodstock ,ON,Canada,43.1314966,-80.7471651,2,3 Lights fly over at midnight,3,Light,,,,0
20881,12/22/2001,3:06 AM,5 min.,Taber (east of) ,AB,Canada,49.7818493,-112.1496791,2,unusual lights in the sky.,3,Light,,,,0
134153,4/29/2002,7:30 AM,Few minutes,Kelowna ,BC,Canada,49.8863235,-119.4965917,2,This was reported by our local news outlet called Castanet.  There is also a short video on their news site.,3,Light,,,,0
24789,8/30/2002,10:18 PM,30 sec. to 1 min.,Sarnia ,ON,Canada,42.974536,-82.4065901,2,3 bright lights crossing the sky very fast in Sarnia,3,Light,,,,0
33650,12/5/2003,5:43 PM,approx: 4 or 5 seconds,Orillia ,ON,Canada,44.6082465,-79.4196783,2,HBCCUFO CANADIAN REPORT:  Two orange lights  racing one another across the sky.,3,Light,,,,0
35936,3/29/2004,9:30 PM,10 minutes,Nanton (north of) ,AB,Canada,50.3494617,-113.7749129,2,On March 29th 2004 I saw a bright light in the sky ....got a little video too!,3,Light,,,,0
38347,7/26/2004,3:18 AM,30 seconds,Winnipeg ,MB,Canada,49.8954221,-97.1385145,2,3 Flying Lights In A Triangle Formation,3,Light,,,,0
50765,5/29/2006,11:55 PM,40 sec,Ottawa ,ON,Canada,45.4215296,-75.6971931,2,Two big lights following a smaller one,3,Light,,,,0
66424,10/24/2008,10:00 PM,15 minutes,Edmonton ,AB,Canada,53.5460983,-113.4937266,2,Balls of lights dancing in the clouds.,3,Light,,,,0
88620,4/22/2012,9:40 PM,15 to 20 seconds,Owen Sound ,ON,Canada,44.5690305,-80.9405602,2,"My wife and myself walking our dog in our city . Walking southward to northward I looked up in sky and spotted 3 lights, at first I tr",3,Light,,,,0
91203,7/1/2012,9:45 PM,10 minutes,Peterborough ,ON,Canada,44.3047061,-78.3199606,2,"Strange orange lights in Peterborough, Ontario",3,Light,,,,0
100153,7/13/2013,1:30 AM,20 seconds,Chilliwack Lake ,BC,Canada,49.0576047,-121.4142787,2,Bight yellow-orange light that disappeared after one second three seperate times.,3,Light,,,,0
108789,4/18/2014,9:30 PM,30 seconds,Nanaimo ,BC,Canada,49.1658836,-123.9400647,2,3 white objects with no flashing lights travelling in single file.,3,Light,,,,0
133757,4/21/2017,10:00 PM,2 minutes,Thompson ,MB,Canada,55.7451003,-97.8509232,2,"Orange lights spotted near Thompson, MB.",3,Light,,,,0
146390,5/26/2019,11:40 PM,2 or 3 mins,NEW HAMBURG,ON,Canada,43.3794588,-80.7111058,2,3 white lights flying in a 300 foot (plus) evenly spaced horizontal formation. 2 witnesses,3,Light,,,,0
157971,7/28/2020,11:55 PM,7 seconds,Lethbridge ,AB,Canada,49.6956181,-112.8451067,2,"Very fast, and faint 3 lights traveling in a northbound heading",3,Light,,,,0
180415,2/14/2024,7:27 PM,2 minutes,Repentigny,QC,Canada,45.7700302,-73.4187861,2,Blurry lights moving fast then disapear and rotate before it,3,Orb,,Rocket,Probable,0
83914,9/10/2011,11:30 PM,45 mins,Oakville ,ON,Canada,43.467517,-79.6876659,2,"3 red lights. hovering in sky,",3,Orb,,,,0
94595,11/17/2012,9:45 PM,5 minutes,Midland ,ON,Canada,44.749516,-79.8921923,2,Three Bright Glowing Orbs floating over my home all the same distance apart ...,3,Orb,,,,0
98329,6/1/2013,9:15 AM,2 minutes,Thornhill ,ON,Canada,43.8142552,-79.424025,2,"Three Orbs with Lights over Thornhill, Ontario.",3,Orb,,,,0
112859,8/24/2014,10:13 PM,6 minutes,Edmonton ,AB,Canada,53.5460983,-113.4937266,2,3 orange orbs traveling/pausing east to west over north Edmonton.,3,Orb,,,,0
29861,7/18/2003,11:50 PM,5 seconds,Calgary ,AB,Canada,51.0447331,-114.0718831,2,"i was with a friend, suddenly i was with some strangers with bright white lights.",3,Other,,,,0
36631,4/28/2004,10:45 PM,"10 minutes, Plus","English Bay, Vancouver ",BC,Canada,49.2871809,-123.1614389,2,HBCCUFO CANADIAN REPORT:  Three Objects.,3,Other,,,,0
177544,8/12/2023,12:20 AM,Did not move anytime,Minden,ON,Canada,44.9271767,-78.725375,2,1 large object with smaller one on top and one below,3,Oval,,Unexplained,Possible,0
69111,3/7/2009,11:00 PM,60 seconds,Sioux Lookout ,ON,Canada,50.0978321,-91.922038,2,very earie.,3,Oval,,,,0
114838,10/24/2014,8:20 AM,45 minutes,Barrie ,ON,Canada,44.3893556,-79.6903316,2,3 UFO's sighted in Barrie Ontario Canada and all had a stop and start movement.,3,Oval,,,,0
48035,12/30/2004,5:00 PM,15 minutes,High River ,AB,Canada,50.5767481,-113.8715613,2,3 hovering bars over mountains change brightness and move up and down and back and forth for 15 minutes,3,Rectangle,,,,0
177264,7/29/2023,7:20 PM,3 minutes,Etobicoke,ON,Canada,43.6204946,-79.5131983,2,I was cooking outside when I spotted 3 silver spheres spearing and disappearing and going very fast,3,Sphere,,Unexplained,Possible,0
89107,5/20/2012,10:00 PM,10mins approx.,St. Catharines ,ON,Canada,43.1593745,-79.2468626,2,3 Spheres of Shinny Reddish Orange balls of Flickering Light drifting through the Air,3,Sphere,,,,0
90800,7/11/2012,10:30 PM,45 minutes,Cornwall ,ON,Canada,45.0212762,-74.730345,2,3 Orange Spheres,3,Sphere,,,,0
92698,9/11/2012,11:45 PM,15 minutes,Wasaga Beach - Midland ,ON,Canada,44.5207419,-80.0160668,2,Three orange glowing spheres pass across the night sky at Woodland Beach on Georgian Bay.,3,Sphere,,,,0
100491,7/26/2013,3:43 AM,3min 02secs,Sainte-Genevieve ,QC,Canada,45.478852,-73.87173,2,3 white stars,3,Sphere,,,,0
39533,9/27/2004,7:30 AM,6 inutes,Glechien ,AB,Canada,50.866153,-113.051568,2,3 identical bright white objects with contrails re entering atmosphere,3,Teardrop,,,,0
37122,5/19/2004,10:40 PM,5 or 6 seconds,Ohsweken ,ON,Canada,43.0707197,-80.118727,2,HBCCUFO CANADIAN REPORT:  Lights in a tight triangular formation.,3,Triangle,,,,0
38374,7/25/2004,11:30 PM,1 hour,Terrace ,BC,Canada,54.5181925,-128.603154,2,"Red and Blue lights shone at us, huge flashing, alot of strange movement.",3,Triangle,,,,0
109061,4/30/2014,11:45 PM,15 minutes,Edmonton ,AB,Canada,53.5460983,-113.4937266,2,Pinkish verticle beam of light. 2 bright pulsating orbs and then a triangular shaped object with a hollow centre. Completely silent,3,Triangle,,,,0
116394,1/1/2015,1:00 AM,8 minutes,Kakabeka Falls ,ON,Canada,48.401961,-89.616105,2,Orange/red objects hovering in the moonlit night sky in rural Thunder Bay.,3,Triangle,,,,0
122935,10/11/2015,12:00 AM,1:30,"Edmonton, AB ",AB,Canada,53.5460983,-113.4937266,2,"Bright orange lights in triangle formation seen low in sky, still and in motion, they made no noise",3,Triangle,,,,0
65572,9/5/2008,11:00 PM,5mins,Sydney ,NS,Canada,46.1367899,-60.194224,2,three ships high in orbit triangle formation,3,Unknown,,,,0
127500,5/23/2016,11:30 PM,5 minutes,Elliot Lake ,ON,Canada,46.386179,-82.650941,2,"Transformer buzz while camping on the lake, and observed three moving lights which appeared as stars blink out from left to right.",3,Unknown,,,,0
178515,5/24/2021,11:30 PM,Half hour,Margaree,NS,Canada,,,2,One object was changing shape right before our eyes. The other object was flashing different coloured lights.,2,Changing,,Unexplained,Possible,0
20594,11/25/2001,6:32 PM,10 minutes,Richmond ,BC,Canada,49.1665898,-123.133569,2,"I was with my friend having some food on a park bench at 18:32 pacific time, when all of a sudden two flying objects shot out of nowher",2,Changing,,,,0
82480,7/13/2011,8:10 PM,5 minutes,Montreal ,QC,Canada,45.5018869,-73.5673919,2,"Two morphing golden shapes flying over Montreal in the evening on July 13th, 2011.",2,Changing,,,,0
111901,7/26/2014,8:00 PM,1 + hours,Toronto ,ON,Canada,43.653226,-79.3831843,2,changed shape wings came out.,2,Changing,,,,0
177187,7/31/2023,8:15 PM,5 seconds approx,Martin’s River,NS,Canada,44.485545,-64.334536,2,Two bright silver mirror like chevron objects moving in tandem straight angles then disappeared.,2,Chevron,,Unexplained,Possible,0
47857,11/19/2005,9:17 PM,30 seconds,Toronto ,ON,Canada,43.653226,-79.3831843,2,"Two ufos came tigether, changed direction, then rapidly headed north.",2,Chevron,,,,0
49339,2/27/2006,10:45 PM,6 mins,Edmonton ,AB,Canada,53.5460983,-113.4937266,2,"two crafts, one ontop of the other, flying in a straight line away from my view, with lights blinking in sequence, over Edmonton Canada",2,Cigar,,,,0
113771,9/21/2014,11:00 AM,1 minute,Calgary ,AB,Canada,51.0447331,-114.0718831,2,Strange Huge Shiny Object in the Sky.,2,Cigar,,,,0
129593,8/28/2016,10:00 PM,5 seconds,Toronto ,ON,Canada,43.653226,-79.3831843,2,"Imagine for a moment, as if the pattern of a tiger’s stripes was energetically oscillating at an extremely fast rate.",2,Cigar,,,,0
13170,6/22/2000,11:59 PM,1 minute,Toronto ,ON,Canada,43.653226,-79.3831843,2,two fast moving objects one shoot out of the atmosphere,2,Circle,,,,0
13165,6/22/2000,2:30 AM,15sec,Toronto ,ON,Canada,43.653226,-79.3831843,2,fast moving lights,2,Circle,,,,0
43202,3/27/2005,8:40 PM,12 seconds,Brampton ,ON,Canada,43.7315479,-79.7624177,2,"Apparently one red hued object with 2 ""lights"" becomes 2 near Pearson International Airport at 20:40 HRS March 27 2005.",2,Circle,,,,0
55388,2/20/2007,6:20 PM,3 minutes,Parry Sound ,ON,Canada,45.3473925,-80.034783,2,"The two objects appeared in the Southwest roughly 32 degrees declination.

They appeared as very bright white lights one behind and t",2,Circle,,,,0
55762,3/16/2007,8:45 AM,3 minutes+-,Calgary ,AB,Canada,51.0447331,-114.0718831,2,Fast hard high altitude maneuvers,2,Circle,,,,0
77535,8/29/2010,9:50 PM,30 sec.,Waterloo ,ON,Canada,43.4642578,-80.5204096,2,Two mysterious objects flying near Waterloo,2,Circle,,,,0
92567,9/8/2012,9:00 PM,2 minutes,Portage la Prairie ,MB,Canada,49.9731127,-98.2924804,2,"3 orange/red balls ufo,",2,Circle,,,,0
100436,7/24/2013,11:45 PM,5 minutes,Cornwall ,ON,Canada,45.0212762,-74.730345,2,Orange Lights in Cornwall sky.,2,Circle,,,,0
101932,9/4/2013,9:50 PM,5 minutes,Sault Ste. Marie ,ON,Canada,46.5136494,-84.3357526,2,"Stationary, multicolored, circular moving lights, met by another object which raised to meet it and then it too displayed the lights.",2,Circle,,,,0
109964,6/3/2014,8:30 PM,10 minutes,Milton ,ON,Canada,43.5182991,-79.8774042,2,Donut-shaped ufo in sky along with another object.,2,Circle,,,,0
160240,10/25/2020,7:10 PM,5 seconds,Langley ,BC,Canada,49.0730431,-122.5727084,2,just saw a traveling light heading west then it split into 2 bright white lights an went in a v shape and disappeared   any one have in,2,Circle,,,,0
170740,4/29/2022,5:33 AM,15 plus mins,Kitchener,ON,Canada,43.4516395,-80.4925337,2,"Two bright circular objects, bigger than any star just standing still.",2,Circle,,,,0
178227,9/13/2023,3:22 AM,3:22 am - 4:09 am,Idk exactly -,YT,Canada,,,2,Looked like cell tower but then moved across the road and light positions changed so then I started to video.,2,Cross,,Unexplained,Possible,0
62295,3/23/2008,2:00 AM,3-4 minutes,Toronto ,ON,Canada,43.653226,-79.3831843,2,We both saw it at the same time.,2,Cylinder,,,,0
116986,1/26/2015,7:00 PM,2 minutes,Truro ,NS,Canada,45.3646224,-63.2765061,2,These were not aircraft that i have ever seen before.we both took immediate notice of their odd configuration.,2,Cylinder,,,,0
121425,8/2/2015,12:08 AM,2-minutes,Toronto ,ON,Canada,43.653226,-79.3831843,2,"Sunday, August 2, 2015 Downtown Toronto, ONTARIO, Canada  12:08am - For a distance that I would say is no more than 6-inches across the",2,Cylinder,,,,0
122769,10/13/2015,10:34 AM,1.25 hours,Tillsonburg ,ON,Canada,42.8658879,-80.7333175,2,White tube shaped object zooming around.,2,Cylinder,,,,0
4266,7/19/1998,4:40 PM,10 minutes,Calgary and Black Diamond (between) ,AB,Canada,51.0447331,-114.0718831,2,The two white saucers were flying parallel for most of the time.  For approximately 5 seconds they became one then they were parallel a,2,Diamond,,,,0
36267,4/8/2004,12:30 AM,40.00 min,Grand Forks (60 km North of) (Arrow Lakes) ,BC,Canada,53.7266683,-127.6476206,2,Two bright orange diamond UFO's over the Burrell Creek and Arrow Lake drainages British Columbia.,2,Diamond,,,,0
74915,4/7/2010,11:00 PM,2 hours,Montmagny ,QC,Canada,46.9801031,-70.5565719,2,"Colorful object very high in the sky, seen in Montmagny, Quebec.",2,Disk,,,,0
164255,8/7/2021,9:30 PM,2 mins,Orleans ,ON,Canada,45.4558019,-75.5047333,2,Two flying objects with orange lights in a disc form flying on an angle close together,2,Disk,,,,0
39274,4/15/1996,9:00 PM,5 minutes,Salmon Arm (Shushuap) ,BC,Canada,50.7001034,-119.2838443,2,"Flying Fireballs , Piloted by ?",2,Fireball,,,,0
7803,5/4/1998,8:55 PM,15 secs,Windsor ,ON,Canada,42.3149367,-83.0363633,2,"The 2 crafts circled,crossed each other, then dissapered",2,Fireball,,,,0
88600,4/22/2012,10:05 PM,45 seconds,Snow Lake ,MB,Canada,54.8566371,-99.9520037,2,"There where two objects.

The first one came into veiw, for only a few seconds.

The second one was the same shape, and appeared to",2,Fireball,,,,0
90783,7/11/2012,10:00 PM,3-5 minutes,Grimsby ,ON,Canada,43.1942126,-79.5624195,2,Two fireballs seen near Toronto slow and then rise straight up and dissappear.,2,Fireball,,,,0
112332,8/9/2014,9:48 PM,30 seconds,Cornwall ,ON,Canada,45.0212762,-74.730345,2,"2 orange/red glowing fireballs Cornwall, Ontario.",2,Fireball,,,,0
29482,6/30/2003,11:15 PM,2 Seconds,Hamilton ,ON,Canada,43.2557206,-79.8711024,2,Bright white flash lasting only 2 seconds.,2,Flash,,,,0
100714,7/30/2013,1:00 AM,5 minutes,Keswick ,ON,Canada,44.2266889,-79.453512,2,"Strange thing moving fast in the sky, dropping a white fireball?",2,Flash,,,,0
63522,5/25/2008,11:40 PM,8 seconds,London ,ON,Canada,42.9849233,-81.2452768,2,side by side dim orange lights quickly across sky,2,Formation,,,,0
31240,6/20/1990,2:30 PM,5 minutes,Longueuil ,QC,Canada,45.5135059,-73.4329187,2,En cette année je demeuré avec mon copain puis j'avais tracé un cercle de peace and love 2 jours avant avec un crayons feutre juste par,2,Light,,,,0
8679,8/16/1999,12:25 AM,4 minutes,Thunder Bay -RR#3 ,ON,Canada,48.3808951,-89.2476823,2,"Dim light floating around then separating.  Glowing bright like lightning, and getting dimmer and farther away.  Coming back at a fast ",2,Light,,,,0
9859,9/20/1999,10:05 PM,7 sec.,Calgary ,AB,Canada,51.0447331,-114.0718831,2,Enjoying the starf filled night.I was alerted by a rapidly blinking light to the east.It moved flashed twice and dissappeared.It reappe,2,Light,,,,0
24694,8/24/2002,10:10 PM,6 seconds,Sauble Beach ,ON,Canada,44.6296021,-81.2650823,2,two bright objects spining,2,Light,,,,0
27671,2/11/2003,7:58 PM,10 minutes,Victoria ,BC,Canada,48.4284207,-123.3656444,2,"two lights, moving SW performing manuevers, then instantly vanishing.",2,Light,,,,0
28898,5/22/2003,10:20 PM,30-40 sec,Ottawa ,ON,Canada,45.4215296,-75.6971931,2,Two lights shape and size of a star flying very high and very fast  SW toward NE side by side one of them changing course,2,Light,,,,0
39887,10/19/2004,8:00 PM,,Saskatoon ,SK,Canada,52.157902,-106.6701577,2,2 Triangles of Light circling around for 15 minutes.,2,Light,,,,0
45462,8/4/2005,11:30 PM,30 min +,Emo ,ON,Canada,48.6322193,-93.8350254,2,"Bright light, like a star, flashing red, rapid vertical and horizontal movement",2,Light,,,,0
47443,11/3/2005,6:20 AM,Park,Toronto ,ON,Canada,43.653226,-79.3831843,2,didn't believe it until this night ...,2,Light,,,,0
49584,3/12/2006,9:55 PM,30 seconds,Vancouver ,BC,Canada,49.2827291,-123.1207375,2,"Two star sized objects moving in syncro, one dissapearingupward followed by the second.",2,Light,,,,0
50283,4/24/2006,7:32 PM,5 seconds,Terrace ,BC,Canada,54.5181925,-128.603154,2,"Bright lights looked like flares going horizontal, out of no where, then disappeared",2,Light,,,,0
50981,6/16/2006,11:00 PM,2 Hours,Prince George ,BC,Canada,53.9170641,-122.7496693,2,"The first one I dismissed for a brief moment, it was extremely bright, I thought it was planet (Venus or Mars perhaps) then it blinked",2,Light,,,,0
53140,10/28/2006,10:00 PM,3 hrs,Saskatoon ,SK,Canada,52.157902,-106.6701577,2,3 hr sighting of 2 lights moving around each other and changing color in southern sky outside of Saskatoon.,2,Light,,,,0
56289,4/19/2007,12:01 AM,15 sec,Sainte-Therese ,QC,Canada,45.6397183,-73.8439099,2,Two low intensity orange lights travelling at very hight speed and without sound.,2,Light,,,,0
60704,12/24/2007,5:00 PM,30 to 40 seconds,Sanikiluaq ,NT,Canada,56.5407678,-79.22321,2,rotated towards the left and dimmed out and soon followed by the other bright light,2,Light,,,,0
62541,4/6/2008,12:30 AM,5-10 seconds,Waterloo ,ON,Canada,43.4642578,-80.5204096,2,Shape becomes 2 lights flying in an erratic pathway while doing semi circles.,2,Light,,,,0
63076,5/7/2008,9:40 PM,5 sec,Kingston ,ON,Canada,44.231345,-76.4809694,2,"We saw two bright yellow lights, moving very quickly, heading north in the night sky",2,Light,,,,0
65845,9/22/2008,10:00 PM,5 mins,Barrie ,ON,Canada,44.3893556,-79.6903316,2,Was looking up at the big dipper and watch from the dipper handle towards the right the object move slowly towards the right was a ligh,2,Light,,,,0
